mm,day,yyyy,HH_UTC,MM,umean1,umean,wind_dir,z0,ol,u_star,sigma_v,Zm_1,Zm_2
3,20,2009,20,3,1.9,2.65,240,0.0010236,2.8888,0.056011,0.2,2.83,5.66
4,24,2009,0,1,0.85,2.05,240,28.338,2.9334,0.093442,0.04,2.83,5.66
4,24,2009,0,2,0.8,1.95,240,27.864,2.9412,0.088949,0.55,2.83,5.66
2,4,2009,22,4,0.7,1.8,240,4.8453,8.4441,0.19132,0.27,2.83,5.66
6,3,2009,1,5,4.95,5.35,240,0.0097438,10.379,0.24801,0.09,2.83,5.66
4,16,2009,2,4,0.9,2.2,240,4.0292,10.491,0.27125,0.25,2.83,5.66
7,25,2009,18,0,3.25,3.65,240,6.85E-07,11.093,0.080377,0.33,2.83,5.66
4,9,2009,1,3,0.65,1.7,240,2.9133,18.846,0.29879,0.22,2.83,5.66
4,16,2009,2,1,1.45,2.35,240,0.69956,29.731,0.3081,0.16,2.83,5.66
4,15,2009,0,5,1.55,2,240,0.088886,32.359,0.16299,0.61,2.83,5.66
6,5,2009,3,3,2.8,3.25,240,0.0096798,43.122,0.19152,0.26,2.83,5.66
7,25,2009,17,1,8.35,9.35,240,0.0030034,79.032,0.48174,0.64,2.83,5.66
4,23,2009,23,4,1.25,2.5,240,1.4056,126.34,0.63305,0.25,2.83,5.66
6,13,2009,1,3,3.55,4.1,240,0.039596,1427,0.34228,0.17,2.83,5.66
3,29,2009,4,1,0.45,1.2,241,10979,0.91299,0.018595,0.62,2.83,5.66
6,5,2009,3,1,1.7,2.15,241,1.27E-09,2.2027,0.024418,0.16,2.83,5.66
5,9,2009,2,4,0.9,2.15,241,61.55,2.2889,0.078772,0.32,2.83,5.66
6,3,2009,23,2,5.8,6.25,241,2.05E-36,2.4146,0.026534,0.26,2.83,5.66
9,26,2009,23,5,0.25,0.8,241,34.901,3.0606,0.040066,0.3,2.83,5.66
3,7,2009,3,3,0.35,0.9,241,14.37,3.8922,0.052163,0.22,2.83,5.66
10,14,2009,23,5,0.5,1.35,241,11.467,4.4519,0.088109,0.68,2.83,5.66
8,1,2009,6,3,0.5,1.3,241,5.0525,8.107,0.13436,0.69,2.83,5.66
4,27,2009,0,4,1.75,2.8,241,0.52244,16.382,0.2686,0.46,2.83,5.66
2,9,2009,23,5,0.6,0.6,241,17.687,16.818,-1.6549,0.08,2.83,5.66
7,26,2009,6,0,1.85,2.4,241,0.051554,21.12,0.16031,0.03,2.83,5.66
6,13,2009,5,0,1.75,2.4,241,0.257,46.828,0.26548,0.43,2.83,5.66
1,16,2009,21,2,0.2,0.25,241,3.9608,121.9,0.61112,0.43,2.83,5.66
8,7,2009,9,2,2.05,3.35,241,0.9078,180.17,0.6865,0.52,2.83,5.66
4,29,2009,22,2,1,1.7,241,1.0589,275.86,0.40603,0.33,2.83,5.66
8,29,2009,21,3,1.65,1.85,242,2.86E-138,0.21196,0.0017236,0.3,2.83,5.66
8,1,2009,3,2,1.45,2.6,242,107.28,0.74575,0.027822,0.27,2.83,5.66
3,26,2009,2,3,0.2,0.95,242,22575,1.1881,0.023604,0.7,2.83,5.66
9,22,2009,2,2,0.4,1.15,242,1010.1,1.3041,0.025429,0.55,2.83,5.66
12,25,2009,15,3,1.75,2.2,242,4.52E-05,4.9132,0.049956,0.23,2.83,5.66
7,25,2009,23,0,1.05,1.45,242,0.013974,5.6227,0.054351,0.66,2.83,5.66
3,7,2009,1,4,0.35,0.95,242,5.8564,7.1741,0.090438,0.29,2.83,5.66
4,16,2009,3,3,0.85,2.2,242,3.6454,12.2,0.29985,0.63,2.83,5.66
9,18,2009,1,2,0.35,1.15,242,3.4439,17.284,0.2096,0.33,2.83,5.66
8,27,2009,2,1,4.05,3.9,242,2.59E+18,17.997,-0.040949,0.18,2.83,5.66
4,30,2009,1,3,3,4,242,0.093345,19.36,0.28639,0.57,2.83,5.66
4,24,2009,2,2,1.8,2.6,242,0.25807,21.465,0.23564,0.2,2.83,5.66
6,2,2009,0,5,2.35,3.15,242,0.31874,136.16,0.42502,0.66,2.83,5.66
8,7,2009,13,2,2.8,3.75,242,0.35946,1360.2,0.55757,0.1,2.83,5.66
5,7,2009,0,0,2.6,2.7,243,1064.7,0.66753,0.03583,0.14,2.83,5.66
4,18,2009,3,1,0.85,2.1,243,9.2187,4.9858,0.14928,0.68,2.83,5.66
4,28,2009,23,4,2.8,3.4,243,8.93E-05,6.7427,0.091626,0.45,2.83,5.66
7,30,2009,10,3,3,3.85,243,0.021722,8.6825,0.17293,0.46,2.83,5.66
3,27,2009,6,1,1.3,2.2,243,0.80598,8.767,0.16348,0.45,2.83,5.66
8,3,2009,6,2,0.55,1.35,243,4.6464,8.814,0.14775,0.69,2.83,5.66
6,5,2009,3,5,2,2.4,243,0.00023099,9.4179,0.074828,0.41,2.83,5.66
3,22,2009,8,0,1.35,1.7,243,0.0022526,9.6226,0.063458,0.08,2.83,5.66
3,20,2009,3,2,0.45,1.3,243,4.2873,10.521,0.16539,0.19,2.83,5.66
6,2,2009,2,4,2.45,2.95,243,0.00064698,11.565,0.103,0.52,2.83,5.66
4,7,2009,23,1,2.45,3.05,243,0.0030392,11.572,0.12331,0.18,2.83,5.66
2,14,2009,0,1,0.25,0.65,243,3.5502,12.749,0.091135,0.42,2.83,5.66
4,7,2009,23,5,0.8,2.05,243,2.677,23.292,0.39928,0.69,2.83,5.66
5,12,2009,6,2,1.9,2.8,243,0.39065,27.804,0.30222,0.09,2.83,5.66
6,4,2009,2,1,1.7,2.3,243,0.17201,31.202,0.21407,0.6,2.83,5.66
5,12,2009,18,1,1.25,1.9,243,0.95694,82.55,0.35903,0.07,2.83,5.66
4,28,2009,23,5,2.45,3.15,243,0.20697,163.53,0.37423,0.4,2.83,5.66
7,27,2009,5,4,2.75,3.3,243,0.096989,567.93,0.33435,0.13,2.83,5.66
4,24,2009,1,5,3.35,3.8,244,2.44E-68,0.63713,0.0076204,0.3,2.83,5.66
6,3,2009,2,5,1.7,2.1,244,1.99E-15,1.5001,0.015338,0.51,2.83,5.66
2,14,2009,19,3,0.45,0.45,244,6.43E+06,1.7494,-0.12911,0.62,2.83,5.66
4,15,2009,1,4,0.75,1.75,244,92.579,2.0773,0.05912,0.21,2.83,5.66
4,26,2009,23,5,2.5,3.2,244,0.010487,12.37,0.1501,0.57,2.83,5.66
9,4,2009,19,1,1.65,1.65,244,126.58,30.394,-0.24923,0.29,2.83,5.66
4,24,2009,1,3,2.85,3.9,244,0.34109,110.38,0.52145,0.34,2.83,5.66
4,24,2009,1,0,1.35,2.2,245,1.77E-06,0.65752,0.014998,0,2.83,5.66
7,27,2009,22,1,2.7,3.1,245,1.35E-21,1.9233,0.019312,0.48,2.83,5.66
4,14,2009,23,2,0.7,1.65,245,60.259,2.3197,0.06139,0.22,2.83,5.66
12,30,2009,6,1,0.35,0.95,245,22.433,3.2402,0.04741,0.34,2.83,5.66
3,27,2009,3,5,3.75,4.05,245,3.69E-16,5.5381,0.039204,0.41,2.83,5.66
8,10,2009,23,0,0.7,1.7,245,4.8901,8.3567,0.17932,0.61,2.83,5.66
4,15,2009,4,5,2.7,3.85,245,0.15907,10.544,0.24128,0.08,2.83,5.66
4,30,2009,22,4,1.65,2.6,245,0.67583,19.697,0.286,0.46,2.83,5.66
5,10,2009,23,4,2.45,3.05,245,0.063836,47.862,0.24525,0.27,2.83,5.66
7,28,2009,22,0,2.15,3,245,0.31904,49.331,0.35057,0.56,2.83,5.66
9,14,2009,4,1,1.95,2.15,245,0.00064981,60.416,0.092998,0.5,2.83,5.66
7,12,2009,15,5,2.05,2.6,245,0.12234,73.503,0.25145,0,2.83,5.66
6,22,2009,3,2,1,2.35,245,1.795,206.64,0.73253,0.26,2.83,5.66
6,2,2009,3,1,2.25,2.6,246,9.62E-27,1.4493,0.012891,0.52,2.83,5.66
5,4,2009,0,0,0.75,1.8,246,29.66,2.8905,0.081068,0.41,2.83,5.66
8,20,2009,4,5,2.15,2.6,246,0.0022503,14.462,0.10818,0.59,2.83,5.66
8,6,2009,23,5,2.35,3.25,246,0.15009,17.624,0.24623,0.04,2.83,5.66
8,3,2009,11,1,2.95,4.2,246,0.55466,132.89,0.66704,0.3,2.83,5.66
3,15,2009,16,5,1.2,2.05,246,1.0893,430.12,0.48412,0.3,2.83,5.66
4,27,2009,2,0,0.4,1.4,247,13461,1.0515,0.027198,0.51,2.83,5.66
12,29,2009,16,2,1.95,2.4,247,2.88E-14,1.4805,0.018948,0.29,2.83,5.66
6,5,2009,2,1,4.3,4.85,247,1.04E-22,2.1531,0.029794,0.28,2.83,5.66
12,7,2009,17,1,1.2,1.95,247,0.11943,3.2815,0.064333,0.17,2.83,5.66
4,8,2009,23,2,0.65,1.65,247,10.622,4.5711,0.10926,0.52,2.83,5.66
4,29,2009,1,1,2.9,3.7,247,0.00017442,5.1952,0.094988,0.48,2.83,5.66
10,17,2009,23,2,1.75,2.9,247,0.42687,8.6882,0.19432,0.53,2.83,5.66
3,13,2009,8,3,1.85,2.8,247,0.4922,18.531,0.27706,0.44,2.83,5.66
10,15,2009,3,1,1.75,2,247,0.00094451,26.123,0.082789,0.49,2.83,5.66
8,8,2009,0,0,1.85,2.6,247,0.34418,55.109,0.31835,0.25,2.83,5.66
12,25,2009,16,4,0.6,1.65,247,2.1834,68.822,0.47753,0.57,2.83,5.66
4,20,2009,19,4,3.25,4.3,247,0.23364,84.782,0.49569,0.28,2.83,5.66
4,14,2009,1,5,0.55,1.7,248,4.02E+14,0.25783,0.007976,0.41,2.83,5.66
3,5,2009,19,5,0.4,0.9,248,6.25E+05,0.65609,0.010421,0.58,2.83,5.66
7,27,2009,5,2,3.1,4,248,1.15E-17,0.68008,0.019028,0.53,2.83,5.66
5,3,2009,0,0,2.1,2.75,248,1.83E-07,2.0642,0.034892,0.5,2.83,5.66
3,18,2009,4,2,0.35,0.7,248,2.1318,2.8208,0.026101,0.5,2.83,5.66
12,28,2009,18,5,0.35,0.8,248,31.604,2.9194,0.036903,0.63,2.83,5.66
12,5,2009,5,2,1.2,1.45,248,1.61E-05,4.527,0.030325,0.53,2.83,5.66
4,18,2009,5,4,0.2,0.95,248,20.244,5.0347,0.086185,0.37,2.83,5.66
4,8,2009,1,2,0.9,2.05,248,5.2097,6.2925,0.16667,0.39,2.83,5.66
12,28,2009,18,0,0.25,0.7,248,5.9681,7.1977,0.067333,0.51,2.83,5.66
5,9,2009,8,0,0.5,1.35,248,2.9799,18.34,0.23553,0.06,2.83,5.66
5,8,2009,3,1,1.1,1.95,248,0.98191,24.877,0.26837,0.29,2.83,5.66
4,8,2009,3,2,0.95,2.3,248,2.4999,28.703,0.49,0.7,2.83,5.66
7,26,2009,19,5,3.05,3.5,248,0.0033163,39.508,0.17604,0.15,2.83,5.66
9,9,2009,4,3,1.75,2.35,248,0.20106,46.102,0.24233,0.66,2.83,5.66
8,7,2009,11,3,5.15,6.2,248,0.041192,57.842,0.46386,0.45,2.83,5.66
9,14,2009,3,5,1.9,2.6,248,0.32158,67.572,0.32902,0.52,2.83,5.66
3,23,2009,17,1,2.65,3.15,248,0.050891,92.443,0.25458,0.13,2.83,5.66
12,29,2009,16,5,0.55,1.35,249,2497.9,1.098,0.024909,0.57,2.83,5.66
1,17,2009,16,4,1.8,2.25,249,0.013565,14.202,0.11188,0.07,2.83,5.66
8,2,2009,14,0,3.55,4.75,249,0.34378,384.87,0.67391,0.57,2.83,5.66
12,28,2009,22,2,0.4,1.05,250,65.765,2.2269,0.037379,0.52,2.83,5.66
8,27,2009,2,4,1.95,2.55,250,5.43E-07,2.3357,0.035487,0.12,2.83,5.66
4,8,2009,3,3,2.6,2.75,250,6.3387,2.3875,0.113,0.14,2.83,5.66
4,26,2009,3,0,1.15,1.9,250,0.083195,3.0575,0.054646,0.15,2.83,5.66
4,8,2009,21,2,0.9,2.1,250,15.679,3.8234,0.12118,0.53,2.83,5.66
3,9,2009,0,3,0.25,1.15,250,36.328,3.8956,0.083082,0.12,2.83,5.66
3,17,2009,0,5,3.55,3.75,250,7.87E-12,5.3083,0.047081,0.11,2.83,5.66
4,18,2009,3,4,0.6,1.65,250,8.4197,5.4403,0.12723,0.3,2.83,5.66
8,2,2009,0,3,1.05,1.45,250,0.054059,11.371,0.081707,0.14,2.83,5.66
2,26,2009,17,3,1.4,1.95,250,0.1525,12.108,0.12893,0.42,2.83,5.66
2,23,2009,18,4,0.25,0.25,250,26.137,13.319,-0.54606,0.46,2.83,5.66
3,22,2009,16,5,0.35,0.95,250,3.4534,13.729,0.14063,0.69,2.83,5.66
6,5,2009,4,0,3,3,250,40.584,20.5,-1.0086,0.23,2.83,5.66
9,4,2009,20,2,0.3,1,250,3.1106,22.066,0.20882,0.36,2.83,5.66
5,7,2009,23,3,1.75,2.5,250,0.28707,29.425,0.2552,0.23,2.83,5.66
8,11,2009,16,1,2.3,3.3,250,0.47693,103.6,0.49393,0.34,2.83,5.66
3,29,2009,12,4,1.55,2.45,250,1.1175,3149.7,0.60736,0.31,2.83,5.66
2,3,2009,19,1,0.35,1.35,251,14.28,5.2122,0.11516,0.32,2.83,5.66
9,8,2009,19,2,0.65,1.65,251,6.6082,6.3174,0.14131,0.56,2.83,5.66
4,25,2009,3,3,2,2.9,251,0.12724,10.469,0.17575,0.6,2.83,5.66
4,7,2009,22,5,0.8,1.95,251,2.7355,16.113,0.29903,0.46,2.83,5.66
4,24,2009,2,0,0.6,1.65,251,3.0781,17.361,0.28082,0.34,2.83,5.66
6,22,2009,1,3,1.6,1.5,251,14111,17.657,-0.089821,0.38,2.83,5.66
3,28,2009,1,2,0.55,1.45,251,2.8549,19.926,0.26278,0.37,2.83,5.66
3,29,2009,4,5,0.45,1.35,251,2.2551,69.409,0.40583,0.56,2.83,5.66
2,6,2009,21,1,0.1,0.95,252,1.18E+10,0.59295,0.014799,0.26,2.83,5.66
1,16,2009,19,1,0.3,0.7,252,17666,0.88373,0.010624,0.17,2.83,5.66
12,30,2009,4,5,0.3,0.9,252,11041,0.96717,0.015183,0.56,2.83,5.66
10,17,2009,23,3,0.75,1.9,252,2094.1,1.121,0.035683,0.16,2.83,5.66
4,13,2009,5,4,0.2,0.85,252,20029,1.1368,0.019349,0.5,2.83,5.66
9,11,2009,3,1,2.05,2.7,252,7.76E-09,1.458,0.026527,0.04,2.83,5.66
8,1,2009,13,4,4,4.8,252,1.06E-09,2.5563,0.056989,0.36,2.83,5.66
4,30,2009,0,3,2.45,3.25,252,9.08E-06,2.7271,0.0539,0.26,2.83,5.66
4,28,2009,3,2,1.35,2.15,252,0.11354,4.9423,0.087448,0.35,2.83,5.66
4,4,2009,0,4,1.2,1.35,252,0.064797,24.791,0.099855,0,2.83,5.66
4,27,2009,3,0,1.4,2.7,252,1.3607,31.83,0.46024,0.02,2.83,5.66
7,5,2009,17,5,0.6,1.3,253,29542,0.90459,0.021042,0.51,2.83,5.66
4,26,2009,2,0,1.55,2.5,253,0.0062922,1.9062,0.045323,0.51,2.83,5.66
10,14,2009,17,3,0.6,1.4,253,16.578,3.7251,0.07903,0.14,2.83,5.66
3,29,2009,6,0,0.5,1.4,253,10.286,4.8379,0.098663,0.3,2.83,5.66
3,14,2009,17,5,0.6,1.45,253,7.4164,5.8128,0.11668,0.41,2.83,5.66
4,29,2009,1,2,2.85,3.75,253,0.0069817,7.4586,0.14129,0.61,2.83,5.66
9,19,2009,5,3,1.4,2.05,253,0.13285,10.852,0.12793,0.64,2.83,5.66
8,25,2009,4,1,2.1,2.6,253,0.0018613,10.888,0.098855,0.56,2.83,5.66
9,9,2009,1,5,2.15,2.8,253,0.020944,12.559,0.14224,0.59,2.83,5.66
3,7,2009,6,1,1.35,1.6,253,0.00055918,12.664,0.056106,0.57,2.83,5.66
4,15,2009,5,5,0.25,0.8,253,3.7076,14.605,0.13066,0.67,2.83,5.66
2,3,2009,16,3,2.25,3,253,0.22873,33.917,0.29648,0.1,2.83,5.66
6,2,2009,0,2,3.3,3.85,253,0.0063439,37.327,0.20872,0.44,2.83,5.66
8,6,2009,10,3,4.9,5.85,253,0.036212,45.567,0.41655,0.15,2.83,5.66
4,15,2009,1,0,1.8,2.55,253,0.38589,63.409,0.33328,0.46,2.83,5.66
4,29,2009,21,0,3.7,4.65,253,0.11231,81.695,0.4463,0.62,2.83,5.66
4,15,2009,1,1,1.05,2.15,253,1.4868,81.835,0.51458,0.23,2.83,5.66
9,14,2009,3,4,2.1,3,253,0.45514,82.466,0.43397,0.42,2.83,5.66
4,24,2009,17,4,2.8,3.65,253,0.22986,152.65,0.4405,0.08,2.83,5.66
4,17,2009,4,3,1.65,2.9,253,1.0981,192.47,0.66694,0.33,2.83,5.66
6,8,2009,4,5,3.5,4.3,253,0.11781,272.92,0.44666,0.05,2.83,5.66
3,28,2009,19,4,0.35,0.85,254,1.11E+112,0.030741,0.00046243,0.2,2.83,5.66
10,15,2009,4,1,1.65,2.35,254,1.11E-48,0.17777,0.0033736,0.6,2.83,5.66
12,25,2009,16,2,2,2.8,254,1.40E-15,0.43909,0.010782,0.07,2.83,5.66
8,5,2009,11,1,3.05,3.5,254,7.99E-24,1.6903,0.019588,0.25,2.83,5.66
5,9,2009,14,2,1.75,2.15,254,9.06E-11,2.1533,0.022425,0.53,2.83,5.66
12,8,2009,20,1,0.3,0.65,254,25.439,3.3757,0.035097,0.26,2.83,5.66
3,5,2009,18,2,1,2.25,254,13.493,4.2549,0.1441,0.13,2.83,5.66
5,9,2009,6,1,1.2,2.8,254,12.463,4.2895,0.17785,0.38,2.83,5.66
10,15,2009,1,2,1.45,1.85,254,0.001307,6.662,0.058087,0.4,2.83,5.66
9,13,2009,6,2,1.5,1.7,254,1.16E-08,6.8475,0.028435,0.18,2.83,5.66
3,25,2009,18,1,1.5,2,254,0.0074721,6.9287,0.076473,0.45,2.83,5.66
4,7,2009,22,3,1.05,1.85,254,0.96826,16.555,0.2078,0.53,2.83,5.66
4,24,2009,0,3,0.75,2.05,254,3.1113,16.863,0.34273,0.01,2.83,5.66
9,25,2009,6,0,2.05,2.15,254,1.05E-11,24.085,0.031157,0.37,2.83,5.66
4,17,2009,3,5,1.25,1.9,254,0.61091,68.474,0.29552,0.31,2.83,5.66
10,21,2009,0,4,0.3,1.05,254,2.2311,168.64,0.39741,0.21,2.83,5.66
8,6,2009,3,0,1.2,2.25,254,1.2961,283.6,0.61032,0.37,2.83,5.66
4,18,2009,3,5,0.95,2.4,255,14440,0.87875,0.035727,0,2.83,5.66
4,28,2009,2,5,1.9,3.1,255,0.14845,2.5333,0.079785,0.55,2.83,5.66
2,10,2009,2,2,1.4,2.15,255,0.046944,4.1518,0.071965,0.43,2.83,5.66
4,15,2009,3,2,1.5,2.2,255,0.020414,4.3364,0.070522,0.41,2.83,5.66
5,1,2009,5,5,0.35,1.05,255,12.681,4.512,0.071435,0.33,2.83,5.66
4,28,2009,5,5,1.7,2.75,255,0.21401,5.2858,0.13029,0.14,2.83,5.66
3,23,2009,17,2,1.5,1.85,255,0.00085176,5.579,0.052993,0.63,2.83,5.66
3,21,2009,2,2,0.35,1.15,255,9.3557,5.8485,0.10011,0.13,2.83,5.66
4,26,2009,17,2,2.6,3.2,255,0.017115,19.116,0.17609,0.54,2.83,5.66
5,7,2009,7,0,1.35,1.85,255,0.23228,36.26,0.1919,0.67,2.83,5.66
6,4,2009,0,2,2.75,3.5,255,0.11006,56.603,0.32075,0.59,2.83,5.66
3,8,2009,23,5,0.5,1.65,255,2.1891,156.88,0.60011,0.3,2.83,5.66
3,25,2009,1,2,1.8,2.8,256,0.00020849,0.84089,0.024346,0.12,2.83,5.66
4,26,2009,3,5,0.5,1.4,256,15.808,3.8433,0.081471,0.68,2.83,5.66
3,3,2009,3,5,1.5,2.4,256,0.31274,7.8446,0.14352,0.07,2.83,5.66
5,8,2009,5,0,0.45,1.35,256,5.5315,8.1915,0.14618,0.17,2.83,5.66
4,29,2009,3,3,2.8,3.7,256,0.26553,152.63,0.46745,0.55,2.83,5.66
2,10,2009,8,1,2.75,3.35,256,0.085977,163.88,0.31573,0.23,2.83,5.66
4,7,2009,23,4,1.6,2.2,257,5.91E-21,0.54574,0.0087376,0.39,2.83,5.66
2,10,2009,0,4,0.4,0.85,257,141.64,2.0899,0.030578,0.5,2.83,5.66
4,25,2009,3,1,1.65,2.4,257,0.0034383,3.3909,0.059803,0.62,2.83,5.66
4,27,2009,2,3,1.95,2.7,257,0.0012744,4.0027,0.06892,0.66,2.83,5.66
5,9,2009,4,3,0.8,2,257,10.029,4.7281,0.13613,0.27,2.83,5.66
10,21,2009,0,1,2,2.05,257,10.924,6.1178,0.28702,0.5,2.83,5.66
12,29,2009,16,1,0.9,2.05,257,5.4521,7.8114,0.20929,0.52,2.83,5.66
6,8,2009,5,3,2.65,3.45,257,0.021771,10.313,0.16452,0.18,2.83,5.66
4,8,2009,5,1,2.65,3.5,257,0.097148,20.551,0.25626,0.15,2.83,5.66
2,10,2009,3,2,1.75,2.15,257,0.040257,34.713,0.15038,0.28,2.83,5.66
2,10,2009,0,0,1.45,1.55,257,0.00010902,1783.9,0.058442,0.23,2.83,5.66
4,14,2009,1,3,0.5,1.4,258,1.95E+297,0.011746,0.00029361,0.42,2.83,5.66
6,5,2009,3,0,2.5,3,258,1.84E-15,1.7669,0.023097,0.28,2.83,5.66
9,9,2009,3,3,2.1,2.65,258,5.84E-08,2.6803,0.036277,0.33,2.83,5.66
10,18,2009,3,5,0.9,2.25,258,17.827,3.5123,0.11944,0.65,2.83,5.66
5,8,2009,2,4,2.95,3.85,258,0.0011724,5.463,0.11126,0.36,2.83,5.66
4,16,2009,3,2,0.95,2.25,258,7.7051,5.706,0.17911,0.33,2.83,5.66
3,19,2009,17,4,0.95,2.05,258,7.0505,6.7522,0.19396,0.07,2.83,5.66
10,15,2009,3,4,2,3,258,0.15944,9.511,0.1806,0.16,2.83,5.66
8,5,2009,9,5,4.5,5.25,258,7.21E-05,10.04,0.14958,0.56,2.83,5.66
2,23,2009,16,4,2.95,4.4,258,0.8373,11.267,0.39104,0.07,2.83,5.66
2,10,2009,0,3,0.8,1.15,258,0.42631,12.349,0.092691,0.07,2.83,5.66
2,23,2009,17,4,0.4,0.4,258,6.0872,59.54,-3.9058,0.7,2.83,5.66
4,26,2009,18,3,0.85,2.05,258,2.1363,66.653,0.57335,0.03,2.83,5.66
3,29,2009,16,4,2,3.1,258,0.741,114.45,0.54958,0.26,2.83,5.66
4,8,2009,6,2,2.55,3.6,258,0.43617,116.41,0.52598,0.51,2.83,5.66
4,18,2009,5,2,0.35,1.3,259,99.777,2.4948,0.057908,0.26,2.83,5.66
9,28,2009,2,0,1.4,1.8,259,2.84E-05,3.9321,0.037643,0.14,2.83,5.66
10,18,2009,2,4,0.75,2,259,10.887,4.5611,0.13287,0.21,2.83,5.66
4,14,2009,3,3,2.95,3.85,259,0.0030638,6.598,0.12887,0.35,2.83,5.66
4,15,2009,1,2,1.15,2.7,259,2.5406,27.474,0.56631,0.24,2.83,5.66
4,17,2009,3,4,3.5,3.7,259,5.12E-08,43.292,0.078874,0.31,2.83,5.66
2,14,2009,18,3,0.45,0.45,259,4.7808,140.21,-10.347,0.33,2.83,5.66
9,30,2009,2,0,2.15,3.5,259,1.0234,440.11,0.85887,0,2.83,5.66
4,14,2009,2,2,1.55,2.35,260,0.0011109,1.8748,0.038414,0.41,2.83,5.66
4,15,2009,4,1,1.3,1.85,260,0.00076391,2.8579,0.038399,0.08,2.83,5.66
9,28,2009,1,1,1.75,2.4,260,0.063306,13.108,0.14529,0.18,2.83,5.66
3,19,2009,17,3,0.4,1.1,260,2.1079,98.867,0.34299,0.08,2.83,5.66
3,7,2009,18,0,0.4,1.2,260,2.0674,251.33,0.43569,0.17,2.83,5.66
4,24,2009,2,5,1.65,2.6,260,0.84715,1589,0.56695,0.56,2.83,5.66
4,29,2009,1,3,2.55,3.2,261,8.18E-06,4.107,0.064035,0.5,2.83,5.66
3,25,2009,6,5,2.4,2.9,261,0.00073627,11.585,0.10301,0.14,2.83,5.66
4,24,2009,0,4,2,3.25,261,0.79628,40.748,0.48749,0.56,2.83,5.66
2,17,2009,17,4,0.7,1.7,261,2.0986,78.5,0.49315,0.28,2.83,5.66
5,21,2009,21,2,1.8,2.5,261,0.43681,143.45,0.37944,0.04,2.83,5.66
12,7,2009,17,0,0.25,1.2,261,2.3648,626.26,0.58276,0.28,2.83,5.66
4,17,2009,5,4,2.65,3.6,262,5.95E-38,0.2483,0.0069437,0.44,2.83,5.66
3,9,2009,0,1,0.6,1.7,262,2899,1.1067,0.032052,0.64,2.83,5.66
8,10,2009,9,2,0.1,0.4,262,4239.1,1.3228,0.010243,0.5,2.83,5.66
6,18,2009,21,5,1.25,1.45,262,7.81E-25,1.4572,0.0076855,0.4,2.83,5.66
3,17,2009,1,0,2.05,2.45,262,9.60E-14,2.0467,0.021413,0.26,2.83,5.66
4,17,2009,5,3,2.7,3.45,262,9.35E-06,3.3143,0.064895,0.26,2.83,5.66
4,26,2009,19,0,0.9,2.05,262,8.2349,5.615,0.1632,0.02,2.83,5.66
3,19,2009,4,0,0.45,1.25,262,3.9196,11.469,0.16628,0.33,2.83,5.66
4,8,2009,2,4,0.65,1.65,262,3.7308,11.703,0.21856,0.51,2.83,5.66
4,12,2009,9,0,0.5,1.2,262,2.4262,32.247,0.26807,0.12,2.83,5.66
1,17,2009,16,2,1.65,2.25,262,0.31827,74.396,0.27864,0.52,2.83,5.66
3,19,2009,3,3,0.45,1.45,262,2.2816,81.958,0.46842,0.59,2.83,5.66
4,28,2009,7,5,0.85,2,262,1.7173,163.15,0.60831,0.66,2.83,5.66
3,25,2009,2,2,0.45,1.5,262,2.111,538.35,0.60077,0.32,2.83,5.66
9,16,2009,4,1,1.8,2.3,263,1.03E-12,1.3557,0.018046,0.14,2.83,5.66
4,25,2009,3,4,2,2.7,263,4.72E-05,3.0861,0.051317,0.14,2.83,5.66
2,13,2009,17,1,2.3,2.75,263,1.37E-07,4.0109,0.044554,0.1,2.83,5.66
2,17,2009,17,5,0.55,1.4,263,7.1027,5.9724,0.11482,0.13,2.83,5.66
4,25,2009,5,3,0.9,1.55,263,0.54406,7.7889,0.10132,0.7,2.83,5.66
4,8,2009,1,1,2.25,2.5,263,6.57E-09,8.2674,0.042099,0.07,2.83,5.66
4,8,2009,6,4,2.25,2.85,263,0.002416,8.4786,0.10219,0.12,2.83,5.66
10,16,2009,1,3,1.65,2.45,263,0.34018,23.055,0.24372,0.54,2.83,5.66
2,10,2009,6,2,3.6,4.75,263,0.2201,78.732,0.53446,0.39,2.83,5.66
4,25,2009,3,2,1.9,2.55,264,3.92E-29,0.4431,0.0076654,0.53,2.83,5.66
1,5,2009,17,4,1.25,1.7,264,1.54E-05,2.4228,0.027213,0.2,2.83,5.66
3,27,2009,3,3,1.65,2.2,264,4.51E-06,2.5824,0.035472,0.09,2.83,5.66
8,25,2009,3,0,3.6,4.25,264,2.46E-10,3.2344,0.052042,0.13,2.83,5.66
4,19,2009,19,3,0.6,1.55,264,12.466,4.1908,0.095613,0.01,2.83,5.66
3,9,2009,2,4,1.1,2.15,264,1.4219,6.8051,0.15923,0.32,2.83,5.66
5,7,2009,7,1,0.5,1.3,264,4.3328,9.6346,0.15173,0.36,2.83,5.66
4,17,2009,2,4,3.75,4.25,264,7.63E-05,10.083,0.12753,0.16,2.83,5.66
3,17,2009,2,2,2.4,3.45,264,0.25188,19.872,0.30183,0.69,2.83,5.66
3,18,2009,4,1,1.5,2.35,264,0.55078,20.481,0.24952,0.13,2.83,5.66
3,24,2009,17,0,0.9,1.2,264,0.1955,46.729,0.12432,0.4,2.83,5.66
3,5,2009,18,0,1.05,1.75,264,0.99729,59.681,0.3148,0.17,2.83,5.66
