mm,day,yyyy,HH_UTC,MM,umean1,umean,wind_dir,z0,ol,u_star,sigma_v,Zm_1,Zm_2
2,12,2009,9,5,3.1,3.75,64,0.20073,-65.599,0.49419,0.4,2.83,5.66
2,12,2009,10,0,3.35,3.75,71,0.4953,-31.92,0.79677,0.69,2.83,5.66
2,12,2009,10,1,2.8,3.6,80,0.37246,-20.694,0.67595,0.13,2.83,5.66
2,12,2009,10,3,3.45,4.4,42,0.41761,-12.752,0.95201,0.43,2.83,5.66
2,12,2009,11,0,3.9,3.25,80,25.832,-13.039,-0.59851,0.18,2.83,5.66
2,12,2009,11,2,3.3,4,45,0.16712,-49.871,0.50848,0.04,2.83,5.66
2,12,2009,11,3,4.75,6.3,335,0.54779,-22.995,1.4061,0.35,2.83,5.66
2,12,2009,11,5,3.7,4.6,65,0.22514,-61.391,0.63523,0.05,2.83,5.66
2,12,2009,12,1,3.9,4.25,13,0.59837,-35.636,1.0083,0.22,2.83,5.66
2,12,2009,12,2,3.2,4.25,33,0.40862,-64.204,0.73628,0.2,2.83,5.66
2,12,2009,13,0,3.1,3.45,27,0.12445,-0.8265,0.90321,0.41,2.83,5.66
2,12,2009,13,1,2.6,3.35,14,0.31878,-218.89,0.48929,0.55,2.83,5.66
2,12,2009,13,2,2.1,2.75,29,0.21542,-0.55837,1.4936,0.66,2.83,5.66
2,12,2009,13,3,2.95,3.4,22,0.13744,-1.9003,0.68782,0.66,2.83,5.66
2,12,2009,14,0,0.25,0.45,76,0.42392,-0.80695,0.58235,0.62,2.83,5.66
2,12,2009,14,2,1.35,1.65,4,0.37762,-2.1887,0.62671,0.29,2.83,5.66
2,12,2009,14,4,0.6,1.25,75,0.98073,-5.5902,0.76749,0.35,2.83,5.66
2,12,2009,14,5,1.8,1.9,26,0.23637,-3.0753,0.46368,0.45,2.83,5.66
2,12,2009,15,1,1.75,2.15,351,0.3116,-3.3743,0.57124,0.61,2.83,5.66
2,12,2009,15,3,1.75,1.85,33,0.00049841,-16.112,0.087227,0.39,2.83,5.66
2,12,2009,15,4,1.55,1.9,3,0.19271,-51.032,0.25459,0.53,2.83,5.66
2,12,2009,15,5,1.65,2.7,320,0.96179,-249.32,0.66242,0.63,2.83,5.66
2,12,2009,16,1,2.3,2.75,322,0.62259,-24.327,0.67758,0.23,2.83,5.66
2,12,2009,16,2,1.25,1.8,0,0.74913,-13.09,0.55901,0.28,2.83,5.66
2,12,2009,16,4,1.85,2.5,358,0.42711,-221.93,0.41006,0.27,2.83,5.66
2,13,2009,9,4,0.65,0.75,61,1.6638,-39.811,0.44227,0.45,2.83,5.66
2,13,2009,9,5,0.3,0.3,28,3.3457,-79.256,10.987,0.45,2.83,5.66
2,13,2009,10,4,1.55,1.7,339,0.95427,-22.572,0.62576,0.36,2.83,5.66
2,13,2009,10,5,1.2,1.55,324,0.36532,-6.1471,0.37522,0.69,2.83,5.66
2,13,2009,11,5,1.55,1.7,2,0.87896,-12.937,0.6895,0.33,2.83,5.66
2,13,2009,12,0,2,2.7,335,0.57049,-7.3357,0.82652,0.47,2.83,5.66
2,13,2009,12,3,3.05,3.35,31,0.26765,-4.8463,0.7498,0.24,2.83,5.66
2,13,2009,12,5,1.75,2,20,0.30189,-1.7785,0.70803,0.24,2.83,5.66
2,13,2009,13,0,1.55,2.25,253,0.69297,-8.3414,0.76448,0.65,2.83,5.66
2,13,2009,13,1,1.45,1.5,318,0.33975,-2.2662,0.55289,0.36,2.83,5.66
2,13,2009,13,2,1.55,2.55,325,0.27242,-0.4942,2.4245,0.19,2.83,5.66
2,13,2009,13,3,1.85,2.05,303,0.13463,-0.75877,0.59123,0.28,2.83,5.66
2,13,2009,13,5,2.5,2.65,276,1.3179,-45.787,1.1759,0.07,2.83,5.66
2,13,2009,14,1,2.2,2.55,330,0.19152,-0.87513,0.89062,0.4,2.83,5.66
2,13,2009,14,2,3.8,4.95,254,0.32659,-293.47,0.72499,0.63,2.83,5.66
2,13,2009,14,3,3.9,4.5,279,0.059652,-48.59,0.43539,0.51,2.83,5.66
2,13,2009,15,0,3.5,3.9,266,0.35465,-23.442,0.72937,0.07,2.83,5.66
2,13,2009,15,1,1.85,1.75,248,4034.5,-9.6815,-0.096762,0.43,2.83,5.66
2,13,2009,15,3,2.8,3.1,228,0.44829,-20.854,0.66851,0.48,2.83,5.66
2,13,2009,15,5,3.1,3.55,259,0.22514,-2.7092,0.84297,0.24,2.83,5.66
2,13,2009,16,1,2.5,3.2,253,0.3932,-16.915,0.63583,0.52,2.83,5.66
2,13,2009,16,2,2.9,3.7,212,0.43941,-77.663,0.64483,0.5,2.83,5.66
2,14,2009,9,0,1.55,1.95,326,0.31999,-13.168,0.36853,0.15,2.83,5.66
2,14,2009,9,1,2.05,2.8,303,0.51117,-65.065,0.52986,0.11,2.83,5.66
2,14,2009,9,4,2.25,2.45,314,0.37954,-16.251,0.50835,0.25,2.83,5.66
2,14,2009,10,0,2.85,3.75,359,0.40426,-58.926,0.64525,0.14,2.83,5.66
2,14,2009,10,3,2.3,2.75,322,0.20435,-6.5126,0.48814,0.32,2.83,5.66
2,14,2009,10,4,2.45,3.15,332,0.40255,-5.2073,0.84852,0.63,2.83,5.66
2,14,2009,11,0,2.8,2.85,332,0.41299,-14.847,0.66175,0.57,2.83,5.66
2,14,2009,11,1,2.5,2.8,350,0.2286,-1.8659,0.78044,0.55,2.83,5.66
2,14,2009,11,2,2.3,2.55,23,0.37846,-5.7245,0.67088,0.26,2.83,5.66
2,14,2009,11,5,2.35,2.8,357,0.22055,-4.3354,0.566,0.5,2.83,5.66
2,14,2009,12,1,0.95,1.3,0,0.45011,-3.4361,0.44863,0.36,2.83,5.66
2,14,2009,12,2,0.25,0.7,133,1.6457,-32.035,0.34808,0.48,2.83,5.66
2,14,2009,12,3,3.05,3.75,317,0.22465,-25.565,0.56102,0.13,2.83,5.66
2,14,2009,12,4,1.4,1.75,281,0.86082,-11.761,0.66918,0.36,2.83,5.66
2,14,2009,12,5,0.3,0.3,294,3.7306,-197.33,-18.573,0.68,2.83,5.66
2,14,2009,13,0,1.15,1.7,301,0.68201,-9.7493,0.54094,0.1,2.83,5.66
2,14,2009,13,1,2.35,3.2,357,0.51111,-22.033,0.69924,0.38,2.83,5.66
2,14,2009,13,2,0.65,1.05,125,2.0407,-37.131,0.77983,0.06,2.83,5.66
2,14,2009,14,0,1.2,1.25,279,0.12872,-1.4638,0.27655,0.13,2.83,5.66
2,14,2009,14,2,1.25,1.3,272,0.44558,-3.3405,0.50524,0.41,2.83,5.66
2,14,2009,14,5,1.5,2.2,337,0.71266,-53.814,0.50341,0.38,2.83,5.66
2,14,2009,15,0,1.85,2.15,320,0.50852,-4.57,0.75982,0.64,2.83,5.66
2,14,2009,15,2,1.1,1.55,22,0.51917,-2.8798,0.6745,0.02,2.83,5.66
2,14,2009,16,0,2.25,2.85,302,0.31454,-25.788,0.48298,0.37,2.83,5.66
2,14,2009,16,5,2.55,2.95,301,0.16711,-2.1308,0.63703,0.65,2.83,5.66
2,15,2009,8,4,1.75,2.3,3,0.39373,-91.133,0.37864,0.45,2.83,5.66
2,15,2009,9,1,2.95,4.15,353,0.53684,-275.26,0.74981,0.55,2.83,5.66
2,15,2009,9,2,3.05,3.65,346,0.16786,-56.419,0.45907,0.11,2.83,5.66
2,15,2009,10,0,1.7,2.6,18,0.81049,-123.85,0.59167,0.12,2.83,5.66
2,15,2009,10,3,3.2,4.3,45,0.41672,-2.1052,1.8063,0.43,2.83,5.66
2,15,2009,10,5,3.4,4.35,44,0.34474,-34.589,0.73769,0.02,2.83,5.66
2,15,2009,11,0,1.55,2.25,61,0.63361,-262.69,0.43715,0.11,2.83,5.66
2,15,2009,11,1,3.35,4,8,0.15314,-23.788,0.52772,0.41,2.83,5.66
2,15,2009,11,2,2.85,3.3,31,0.1499,-2.3807,0.65161,0.04,2.83,5.66
2,15,2009,11,3,2.2,2.75,2,0.21538,-0.7623,1.1566,0.02,2.83,5.66
2,15,2009,12,3,3.4,3.95,44,0.15049,-3.2556,0.71862,0.35,2.83,5.66
2,15,2009,13,0,3.85,4.85,357,0.31691,-23.637,0.83172,0.03,2.83,5.66
2,15,2009,13,1,3.6,4.55,13,0.40232,-6.8581,1.1256,0.37,2.83,5.66
2,15,2009,13,4,2.85,3.05,318,0.23354,-16.529,0.50679,0.66,2.83,5.66
2,15,2009,13,5,3.3,4.05,6,0.19299,-54.029,0.53686,0.64,2.83,5.66
2,15,2009,14,0,0.85,0.95,21,1.5142,-126.43,0.39943,0.04,2.83,5.66
2,15,2009,14,1,2.35,2.75,16,0.50221,-7.4834,0.79162,0.35,2.83,5.66
2,15,2009,14,2,3.1,3.7,34,0.20678,-1.7241,0.97443,0.62,2.83,5.66
2,15,2009,14,4,2.55,2.75,31,0.091225,-1.3721,0.51149,0.6,2.83,5.66
2,15,2009,14,5,3.35,3.7,319,0.35282,-8.6634,0.83294,0.15,2.83,5.66
2,15,2009,15,0,3.45,4.9,39,0.6538,-59.755,1.0524,0,2.83,5.66
2,15,2009,15,1,2.1,3,34,0.62084,-64.53,0.63339,0.1,2.83,5.66
2,15,2009,15,2,2.4,3.15,39,0.37812,-67.603,0.53037,0.09,2.83,5.66
2,15,2009,15,3,2.85,3.65,17,0.32547,-113.5,0.5509,0.23,2.83,5.66
2,15,2009,15,4,3.5,4.9,15,0.54053,-140.58,0.90842,0.38,2.83,5.66
2,15,2009,15,5,2.1,2.95,5,0.59081,-66.516,0.59741,0.69,2.83,5.66
2,15,2009,16,0,3.1,3.95,30,0.37858,-13.115,0.8081,0.33,2.83,5.66
2,15,2009,16,2,2.55,2.65,344,1.6478,-90.744,1.3786,0.19,2.83,5.66
2,15,2009,16,3,2.25,3.4,349,0.94769,-34.177,0.99143,0.14,2.83,5.66
2,15,2009,17,0,2.55,2.7,0,0.12028,-13.863,0.35982,0.63,2.83,5.66
2,17,2009,11,2,1.25,1.4,0,0.4814,-6.2653,0.42364,0.53,2.83,5.66
2,17,2009,11,5,2.3,3.05,350,0.47394,-16.295,0.6719,0.51,2.83,5.66
2,17,2009,12,0,1.55,1.85,5,0.22518,-2.5655,0.44291,0.38,2.83,5.66
2,17,2009,12,1,2.15,2.75,5,0.40653,-11.862,0.59566,0.69,2.83,5.66
2,17,2009,12,2,1.75,1.95,25,0.14677,-0.79627,0.58426,0.36,2.83,5.66
2,17,2009,12,3,2.25,2.45,48,0.10017,-0.71015,0.60095,0.38,2.83,5.66
2,17,2009,12,5,1.8,1.95,35,0.10456,-0.70055,0.49543,0.31,2.83,5.66
2,17,2009,13,2,1.8,1.9,22,0.87361,-15.954,0.73276,0.49,2.83,5.66
2,17,2009,13,3,1.05,1.55,41,0.74432,-78.603,0.3622,0.22,2.83,5.66
2,17,2009,13,4,1.35,1.9,7,0.69623,-3.5936,1.0388,0.38,2.83,5.66
2,17,2009,14,0,1.55,1.7,333,0.86107,-11.58,0.70424,0.14,2.83,5.66
2,17,2009,14,1,2.2,2.85,5,0.91362,-54.491,0.77817,0.03,2.83,5.66
2,17,2009,14,3,0.45,1.15,3,1.7777,-81.41,0.48849,0.5,2.83,5.66
2,17,2009,14,4,1.4,1.75,330,0.22849,-0.96015,0.66719,0.52,2.83,5.66
2,17,2009,14,5,1.7,2.35,293,1.1605,-38.434,0.81428,0.33,2.83,5.66
2,17,2009,15,5,0.9,1.15,3,1.0533,-10.247,0.59269,0.42,2.83,5.66
2,17,2009,16,1,2.8,3.1,355,0.43873,-42.646,0.60057,0.21,2.83,5.66
2,17,2009,16,2,1.9,1.9,349,1.6839,-14.361,2.5725,0.05,2.83,5.66
2,17,2009,16,4,1.75,2.15,351,0.21837,-1.0106,0.76345,0.09,2.83,5.66
2,17,2009,16,5,0.4,0.6,334,2.6169,-152.6,0.50353,0.08,2.83,5.66
2,20,2009,9,4,1.65,2.2,31,0.43323,-45.471,0.4045,0.25,2.83,5.66
2,20,2009,9,5,2.6,3,28,0.07077,-30.154,0.31181,0.59,2.83,5.66
2,20,2009,10,0,2.65,3.1,36,0.17756,-4.5709,0.55915,0.37,2.83,5.66
2,20,2009,10,1,3.15,3.4,36,0.14073,-3.1149,0.61978,0.52,2.83,5.66
2,20,2009,10,5,2.15,2.6,29,0.47001,-4.6176,0.83802,0.28,2.83,5.66
2,20,2009,11,2,1.7,2.35,65,0.28791,-0.78093,1.375,0.09,2.83,5.66
2,20,2009,11,3,1.1,1.3,55,0.49082,-2.866,0.56424,0.01,2.83,5.66
2,20,2009,11,4,1.35,1.95,20,0.2866,-0.68359,1.3044,0.35,2.83,5.66
2,20,2009,11,5,2.4,3,14,0.31968,-2.854,0.86371,0.21,2.83,5.66
2,20,2009,12,0,3.3,4.1,61,0.20069,-145.11,0.52978,0.29,2.83,5.66
2,20,2009,12,1,2.05,2.65,56,0.42002,-7.2921,0.66034,0.59,2.83,5.66
2,20,2009,12,2,2.7,2.95,18,0.041113,-0.33218,0.59486,0.43,2.83,5.66
2,20,2009,12,3,1.5,1.85,8,0.191,-0.72356,0.71525,0.02,2.83,5.66
2,20,2009,12,5,3.15,3.65,25,0.14594,-0.51679,1.3856,0.31,2.83,5.66
2,20,2009,13,0,0.95,1.4,51,1.0832,-10.377,0.7027,0.02,2.83,5.66
2,20,2009,13,3,1.95,2.45,358,0.24342,-0.69736,1.2868,0.67,2.83,5.66
2,20,2009,14,1,1.9,2.7,356,0.6953,-7.879,0.94305,0.59,2.83,5.66
2,20,2009,14,2,2.9,3.85,329,0.44058,-55.182,0.69077,0.4,2.83,5.66
2,20,2009,14,3,3.75,3.65,322,65.423,-49.269,-0.48962,0.41,2.83,5.66
2,20,2009,14,4,2.35,3.95,322,1.0438,-191.7,1.0173,0.59,2.83,5.66
2,20,2009,14,5,2.55,3.5,349,0.50112,-72.795,0.65665,0.1,2.83,5.66
2,20,2009,15,1,2.25,3.55,341,0.86737,-334.17,0.80335,0.36,2.83,5.66
2,20,2009,15,3,3.55,4.65,332,0.32525,-846.5,0.66977,0.33,2.83,5.66
2,20,2009,15,4,2.65,3.6,331,0.45254,-190.69,0.61879,0.58,2.83,5.66
2,20,2009,15,5,3.6,4.5,347,0.19517,-285.02,0.56254,0.4,2.83,5.66
2,20,2009,16,0,4.8,5.6,356,0.051662,-305.23,0.49621,0.39,2.83,5.66
2,21,2009,8,5,2.95,3.7,5,0.2371,-110.53,0.50195,0.41,2.83,5.66
2,21,2009,9,3,3.2,4,6,0.30156,-54.013,0.61545,0.19,2.83,5.66
2,21,2009,9,5,4.1,5.1,37,0.31578,-47.255,0.80806,0.09,2.83,5.66
2,21,2009,10,1,3.3,3.85,30,0.173,-1.3145,1.0121,0.53,2.83,5.66
2,21,2009,10,3,3.15,4.5,36,0.56293,-7523.9,0.80943,0.16,2.83,5.66
2,21,2009,10,5,2.15,3.25,54,0.75939,-169.6,0.71305,0.01,2.83,5.66
2,21,2009,11,0,2.25,2.85,23,0.28852,-51.929,0.4344,0.29,2.83,5.66
2,21,2009,11,3,2.25,2.6,42,0.095857,-25.775,0.29473,0.31,2.83,5.66
2,21,2009,11,4,3.65,4.25,33,0.14593,-11.355,0.60101,0.18,2.83,5.66
2,21,2009,11,5,3.45,4.8,61,0.66061,-17.895,1.2574,0.36,2.83,5.66
2,21,2009,12,2,2.35,2.6,67,0.56369,-38.037,0.58462,0.33,2.83,5.66
2,21,2009,12,5,2.1,3.05,21,0.67002,-61.496,0.67577,0.06,2.83,5.66
2,21,2009,13,0,2.75,3.05,44,0.14678,-1.7789,0.65868,0.37,2.83,5.66
2,21,2009,13,3,2.1,2.45,29,0.17828,-0.66196,0.95394,0.67,2.83,5.66
2,21,2009,13,4,1.45,1.7,17,0.14954,-6.2702,0.26816,0.07,2.83,5.66
2,21,2009,13,5,2.35,2.95,63,0.28062,-29.141,0.47624,0.25,2.83,5.66
2,21,2009,14,3,2.15,2.25,33,0.41688,-13.306,0.52453,0.4,2.83,5.66
2,21,2009,14,5,2.45,2.9,19,0.14989,-14.181,0.40311,0.39,2.83,5.66
2,21,2009,15,0,2.65,3.15,0,0.081672,-318.25,0.30959,0.32,2.83,5.66
2,21,2009,15,4,2.15,2.85,356,0.38068,-123.58,0.45886,0.47,2.83,5.66
2,21,2009,16,0,1.75,1.95,1,0.072989,-1.9792,0.2978,0.37,2.83,5.66
2,22,2009,9,2,2.35,2.6,45,0.027826,-12.049,0.23307,0.58,2.83,5.66
2,22,2009,9,3,1.1,1.75,57,0.89369,-173.66,0.41658,0.01,2.83,5.66
2,22,2009,9,4,1.7,2.1,42,0.20698,-56.61,0.28448,0.65,2.83,5.66
2,22,2009,9,5,1.4,1.7,45,1.1189,-33.868,0.61963,0.62,2.83,5.66
2,22,2009,10,0,1.95,2.8,54,0.78664,-12.907,0.90941,0.27,2.83,5.66
2,22,2009,10,1,1.95,2,68,1.4107,-119.45,0.84633,0.37,2.83,5.66
2,22,2009,10,2,1.85,2.3,52,0.33557,-7.7217,0.49723,0.28,2.83,5.66
2,22,2009,10,3,1.65,2.85,61,1.0889,-15326,0.72538,0.29,2.83,5.66
2,22,2009,10,4,2,2.45,89,0.2497,-0.86751,1.1102,0.52,2.83,5.66
2,22,2009,11,0,2.05,2.3,33,0.3281,-14.363,0.44539,0.35,2.83,5.66
2,22,2009,11,2,2.2,2.2,80,2.9639,-75.57,7.1719,0.35,2.83,5.66
2,22,2009,12,1,1.5,1.5,70,2.4591,-27.372,5.3676,0.5,2.83,5.66
2,22,2009,12,5,1.55,1.6,52,1.3236,-18.457,0.99393,0.01,2.83,5.66
2,22,2009,13,1,1.7,1.75,2,0.058111,-2.8641,0.23572,0.17,2.83,5.66
2,22,2009,13,2,0.9,1.15,291,1.0162,-8.9214,0.60983,0.48,2.83,5.66
2,22,2009,13,3,1.25,2,56,0.69348,-3.6286,1.0462,0.5,2.83,5.66
2,22,2009,13,4,2.2,2.75,42,0.29791,-1.7291,0.94697,0.3,2.83,5.66
2,22,2009,14,0,0.6,1.15,23,0.47083,-0.99928,1.2838,0.32,2.83,5.66
2,22,2009,14,3,1.65,1.75,92,0.66339,-62.775,0.42097,0.34,2.83,5.66
2,22,2009,14,5,0.9,1.25,30,0.56808,-18.56,0.29825,0.42,2.83,5.66
2,22,2009,15,3,1.4,1.8,358,0.36318,-3.5891,0.51711,0.43,2.83,5.66
2,23,2009,9,5,1.2,1.75,316,0.67241,-124,0.36112,0.14,2.83,5.66
2,23,2009,10,5,1.35,1.35,8,1.1452,-6.9702,1.3471,0.03,2.83,5.66
2,23,2009,11,3,0.5,1.2,326,1.6197,-34.626,0.56205,0.46,2.83,5.66
2,23,2009,12,1,0.45,0.45,350,3.6548,-179.36,26.106,0.04,2.83,5.66
2,23,2009,12,3,2.55,2.75,31,0.30059,-7.6469,0.59033,0.51,2.83,5.66
2,23,2009,13,0,1.4,2.05,295,0.66895,-6.7236,0.73649,0.69,2.83,5.66
2,23,2009,13,3,1.35,1.65,353,0.28005,-1.0245,0.75318,0.44,2.83,5.66
2,23,2009,13,4,1.6,2.15,17,0.43849,-87.244,0.37289,0.38,2.83,5.66
2,23,2009,13,5,1.55,1.85,36,0.79563,-24.178,0.54425,0.44,2.83,5.66
2,23,2009,14,1,2.1,2.6,10,0.16543,-637.04,0.30715,0.42,2.83,5.66
2,23,2009,14,2,2.45,2.75,34,0.092513,-1.1235,0.5407,0.43,2.83,5.66
2,23,2009,14,3,2.8,3.25,5,0.12272,-0.56865,1.0005,0.48,2.83,5.66
2,23,2009,14,4,2,2.25,341,0.091708,-1.1255,0.44015,0.36,2.83,5.66
2,23,2009,15,1,2.8,3.45,306,0.30595,-6.4084,0.74438,0.48,2.83,5.66
2,23,2009,15,2,1.85,2.5,346,0.53722,-26.551,0.53898,0.55,2.83,5.66
2,23,2009,15,3,2.4,3.25,250,0.55014,-21.854,0.73355,0.42,2.83,5.66
2,23,2009,15,4,1.3,1.8,319,0.56959,-25.751,0.40394,0.22,2.83,5.66
2,23,2009,15,5,1.95,2.4,352,0.24462,-16.829,0.38987,0.53,2.83,5.66
2,23,2009,16,0,1.65,1.95,294,0.1408,-15.879,0.26242,0.68,2.83,5.66
2,24,2009,9,2,2,2.4,316,0.22685,-11.645,0.39861,0.07,2.83,5.66
2,24,2009,9,3,2.6,3.4,300,0.46954,-24.53,0.69254,0.68,2.83,5.66
2,24,2009,9,4,1.55,1.95,318,0.25126,-1.0954,0.74855,0.12,2.83,5.66
2,24,2009,10,0,1.15,1.8,298,0.94978,-131,0.44343,0.45,2.83,5.66
2,24,2009,10,1,2.35,2.7,296,0.34571,-5.0057,0.68593,0.09,2.83,5.66
2,24,2009,10,2,2.2,2.8,325,0.36242,-11.366,0.5775,0.07,2.83,5.66
2,24,2009,10,3,0.8,0.8,293,3.1666,-60.196,13.094,0.66,2.83,5.66
2,24,2009,10,4,3.1,3.6,310,0.15062,-1.5927,0.80895,0.15,2.83,5.66
2,24,2009,10,5,2.65,3.25,311,0.20003,-44.805,0.44562,0.42,2.83,5.66
2,24,2009,11,0,2.9,3.6,298,0.30687,-14.562,0.65448,0.56,2.83,5.66
2,24,2009,11,1,3.1,3.9,239,0.40885,-7.1917,0.96196,0.2,2.83,5.66
2,24,2009,11,3,1.65,2.3,251,0.61667,-6.5647,0.77996,0.22,2.83,5.66
2,24,2009,11,4,2.35,2.9,323,0.30658,-3.7192,0.73608,0.55,2.83,5.66
2,24,2009,12,3,4.7,5.4,308,0.087012,-22.614,0.60293,0.14,2.83,5.66
2,24,2009,12,4,2.2,3.1,315,0.6412,-24.017,0.75106,0.68,2.83,5.66
2,24,2009,12,5,4.15,4.9,334,0.12488,-28.777,0.59472,0.14,2.83,5.66
2,24,2009,13,1,3.25,3.15,308,7.8065,-119.79,-1.5912,0.15,2.83,5.66
2,24,2009,13,2,3,4.2,321,0.56456,-111.33,0.79965,0.55,2.83,5.66
2,24,2009,13,3,0.45,1.05,285,1.4053,-15.799,0.56276,0.2,2.83,5.66
2,24,2009,13,4,3.85,4.05,274,0.70979,-60.399,1.0271,0.08,2.83,5.66
2,24,2009,13,5,3.35,4.25,261,0.36164,-25.546,0.76209,0.36,2.83,5.66
2,24,2009,14,1,2.3,2.5,254,0.015729,-6.5212,0.21095,0.52,2.83,5.66
2,24,2009,14,2,0.85,1.1,327,0.64122,-3.0749,0.62166,0.69,2.83,5.66
2,24,2009,14,3,1.15,2.5,252,1.5598,-163.83,0.86919,0.32,2.83,5.66
2,24,2009,14,4,2.75,3.6,271,0.47939,-13.471,0.8296,0.69,2.83,5.66
2,24,2009,14,5,1.9,2.25,303,0.17004,-0.99481,0.66142,0.25,2.83,5.66
2,24,2009,15,0,3,3.3,236,0.1942,-4.5763,0.6323,0.56,2.83,5.66
2,24,2009,15,2,1.5,2.1,321,0.55976,-74.064,0.41326,0.7,2.83,5.66
2,24,2009,15,3,0.75,1.6,282,1.4995,-192.72,0.54609,0.18,2.83,5.66
2,24,2009,15,5,2.6,3.45,282,0.41161,-55.229,0.60766,0.47,2.83,5.66
2,24,2009,16,0,2.85,4.15,352,0.7656,-26.756,1.0972,0.06,2.83,5.66
2,24,2009,17,0,1,1.6,328,0.98042,-796.21,0.37502,0.13,2.83,5.66
2,25,2009,9,1,0.5,1.25,234,1.8005,-106.16,0.5148,0.06,2.83,5.66
2,25,2009,9,3,2.4,2.9,355,0.26712,-6.5859,0.58034,0.26,2.83,5.66
2,25,2009,10,1,2.8,2.95,279,0.02141,-13.899,0.24974,0.68,2.83,5.66
2,25,2009,10,3,1.5,1.55,1,0.083154,-1.7088,0.26644,0.34,2.83,5.66
2,25,2009,10,4,2.9,3.35,345,0.11718,-0.56088,1.0039,0.03,2.83,5.66
2,25,2009,10,5,2.35,2.75,25,0.1467,-6.8052,0.42388,0.15,2.83,5.66
2,25,2009,11,0,2.3,2.75,313,0.2048,-5.7716,0.50152,0.13,2.83,5.66
2,25,2009,11,1,1.05,1.55,252,0.7119,-67.909,0.3478,0.24,2.83,5.66
2,25,2009,11,2,0.35,0.6,263,1.0866,-4.834,0.56014,0.32,2.83,5.66
2,25,2009,11,3,1.75,1.9,324,0.25911,-2.4729,0.52401,0.15,2.83,5.66
2,25,2009,11,4,2,2,303,4.128,-509.91,-13.006,0.41,2.83,5.66
2,25,2009,11,5,2.7,2.7,57,2.8997,-78.06,7.2748,0.5,2.83,5.66
2,25,2009,12,1,2.1,2.45,320,0.12155,-0.54167,0.76825,0.42,2.83,5.66
2,25,2009,12,2,2.55,2.85,342,0.15463,-1.2788,0.71351,0.29,2.83,5.66
2,25,2009,12,3,1.35,1.45,333,0.018504,-0.97154,0.16574,0.14,2.83,5.66
2,25,2009,12,4,1.65,2.2,331,0.46617,-39.358,0.41949,0.48,2.83,5.66
2,25,2009,12,5,2.1,2.5,326,0.21297,-6.2752,0.45508,0.61,2.83,5.66
2,25,2009,13,0,3.25,3.5,14,0.31467,-20.94,0.63998,0.37,2.83,5.66
2,25,2009,13,2,1.75,2.65,34,0.32271,-0.68457,2.2246,0.06,2.83,5.66
2,25,2009,13,4,0.5,1.15,315,1.3446,-13.119,0.6395,0.45,2.83,5.66
2,25,2009,13,5,2.25,2.5,5,0.25382,-3.0149,0.62454,0.61,2.83,5.66
2,25,2009,14,2,0.95,1.4,326,0.49945,-2.4313,0.64834,0.56,2.83,5.66
2,25,2009,14,4,1.2,1.4,356,0.53605,-5.0718,0.49477,0.15,2.83,5.66
2,25,2009,15,0,3.8,3.85,356,2.0948,-65.49,3.3587,0.51,2.83,5.66
2,25,2009,16,1,1.7,2,121,0.14717,-14.785,0.27388,0.49,2.83,5.66
2,25,2009,16,2,0.85,1.25,253,0.46581,-1.3429,0.89977,0.13,2.83,5.66
2,26,2009,9,5,1.9,2.25,222,0.2332,-5.5764,0.43918,0.29,2.83,5.66
2,26,2009,10,1,2.95,3.15,223,0.065538,-1.1155,0.53794,0.06,2.83,5.66
2,26,2009,10,2,2.65,2.85,238,0.081293,-1.0125,0.55083,0.08,2.83,5.66
2,26,2009,11,0,2.8,3.35,254,0.21544,-9.6737,0.56263,0.39,2.83,5.66
2,26,2009,11,1,2.1,2.45,231,0.1813,-2.2571,0.54223,0.02,2.83,5.66
2,26,2009,11,2,5.15,5.55,233,0.0070499,-10.463,0.38632,0.34,2.83,5.66
2,26,2009,12,0,3.25,3.65,228,0.31732,-9.2146,0.75749,0.07,2.83,5.66
2,26,2009,12,1,1.95,2.1,270,0.24292,-5.3298,0.43904,0.2,2.83,5.66
2,26,2009,12,2,3.25,3.95,238,0.27841,-8.6634,0.75829,0.4,2.83,5.66
2,26,2009,12,3,3.25,4.05,252,0.26171,-28.494,0.63123,0.66,2.83,5.66
2,26,2009,12,4,3.35,4,277,0.58862,-41.252,0.87843,0.22,2.83,5.66
2,26,2009,13,0,2.35,2.7,230,0.081489,-27.671,0.29125,0.4,2.83,5.66
2,26,2009,13,1,1.05,1.15,229,0.25509,-5.315,0.2448,0.66,2.83,5.66
2,26,2009,13,2,2.2,2.65,304,0.20847,-14.91,0.41014,0.38,2.83,5.66
2,26,2009,13,3,2.5,3,240,0.15641,-36.172,0.38237,0.38,2.83,5.66
2,26,2009,13,4,3.4,3.95,282,0.13444,-0.67045,1.1938,0.64,2.83,5.66
2,26,2009,13,5,2.15,2.25,184,0.41468,-38.337,0.44434,0.69,2.83,5.66
2,26,2009,14,0,2,2.4,278,0.10155,-267.21,0.2496,0.43,2.83,5.66
2,26,2009,14,2,2.15,3.5,318,0.97559,-98.453,0.90557,0.37,2.83,5.66
2,26,2009,14,3,3.05,3.75,274,0.30919,-7.6414,0.77912,0.4,2.83,5.66
2,26,2009,14,5,3.3,3.75,271,0.093837,-0.47414,1.0465,0.31,2.83,5.66
2,26,2009,15,0,2.65,2.75,243,0.84456,-22.43,0.94754,0.46,2.83,5.66
